Idsig,A1980,A1981,A1982,A1983,A1984,A1985,A1986,A1987,A1988,A1989,A1990,A1991,A1992,A1993,A1994,A1995,A1996,A1997,A1998,A1999,A2000,A2001,A2002,A2003,A2004,A2005,A2006,A2007,A2008,A2009,A2010,A2011,A2012,A2013,A2014,A2015,A2016,A2017,A2018,A2019,A2020,A2021,A2022,A2023,A2024,A2025,A2026,A2027,A2028,A2029,A2030,A2031,A2032,A2033,A2034,A2035,A2036,A2037,A2038,A2039,A2040,A2041,A2042,A2043,A2044,A2045,A2046,A2047,A2048,A2049,A2050,A2051,A2052,A2053,A2054,A2055,A2056,A2057,A2058,A2059,A2060,A2061,A2062,A2063,A2064,A2065,A2066,A2067,A2068,A2069,A2070,A2071,A2072,A2073,A2074,A2075,A2076,A2077,A2078,A2079,A2080,A2081,A2082,A2083,A2084,A2085,A2086,A2087,A2088,A2089,A2090,A2091,A2092,A2093,A2094,A2095,A2096,A2097,A2098,A2099,A2100
268,1313.896286,1931.250969,1558.109473,1171.046373,1714.595171,1298.060033,1604.402204,1313.595369,1272.366436,1186.997126,1441.843818,1258.288453,1707.310861,1433.325489,1283.987110,1363.610781,1376.828004,1430.653785,1258.898896,1274.147266,1221.136685,1500.723355,1290.233364,1593.516745,1314.420201,1511.811954,1458.816451,1498.895173,1603.613645,1616.578954,1303.141568,1508.388726,1491.555034,1363.452327,1708.626658,1461.565596,1434.300619,1424.205965,1405.217875,1248.760582,1322.874117,1129.943257,1349.516596,1273.070738,1380.906572,1300.392629,1300.193654,1360.313974,1363.366273,1570.016770,1317.271187,1370.203124,1365.189343,1340.004585,1353.692619,1215.372383,1299.331875,1263.513055,1467.530486,1401.447415,1464.108971,1457.009165,1461.502978,1269.244212,1282.471956,1202.591227,1362.763835,1315.981177,1549.162005,1240.120965,1375.789547,1541.549874,1422.497492,1301.209431,1323.900069,1358.855889,1378.340294,1512.815510,1389.074882,1406.097357,1400.919645,1589.713639,1421.575362,1086.258402,1444.076514,1276.513468,1437.659054,1317.664456,1357.927655,1423.172686,1283.429229,1411.495649,1399.261210,1328.819291,1142.620035,1231.517684,1309.850689,1641.940744,1240.410531,1324.590733,1437.845130,1379.490085,1160.424961,1402.536598,1492.292148,1419.829923,1286.941519,1498.125999,1329.259636,1253.548119,1487.640002,1148.047712,1297.865921,1430.896270,1394.678852,1256.593949,1228.919034,1357.707604,1426.821957,1161.550115,1555.857753
272,1497.207384,2326.072445,1882.748742,1479.536102,1960.127255,1313.920204,1711.175691,1641.401103,1373.235579,1429.231390,1605.758231,1518.105777,2266.730261,1445.677260,1625.037279,1729.423646,1415.950005,1662.728937,1456.116965,1347.907255,1253.611653,1689.155929,1422.290690,1933.849818,1395.707254,1678.593720,1671.556150,1958.809518,2017.874149,2004.664663,1478.664081,1646.583482,1843.680321,1595.647397,2096.420612,1767.009102,1668.416055,1729.067157,1695.105929,1555.624831,1626.346724,1507.580584,1709.499663,1712.860966,1641.745375,1741.956086,1731.754273,1583.162558,1725.679593,1767.959585,1719.509442,1689.894303,1708.284748,1790.483646,1686.014742,1664.872089,1659.080495,1582.401516,1794.473302,1743.001989,1771.688004,1669.956390,1770.151541,1655.557919,1638.997061,1492.080341,1733.005786,1657.099471,1718.629672,1588.760910,1687.109049,1753.699973,1784.730243,1674.441878,1617.991138,1691.246695,1693.100188,1703.656893,1580.371120,1701.382976,1760.982428,1709.257314,1787.826284,1614.253734,1639.736133,1705.269862,1733.397380,1741.171809,1533.899058,1829.081990,1741.504058,1765.980449,1738.417831,1642.689316,1583.928242,1616.246930,1695.195239,1662.818186,1669.993221,1739.456194,1858.923369,1510.896835,1552.741880,1622.935668,1862.326081,1624.430081,1554.103547,1652.889114,1730.145508,1673.188545,1557.823663,1647.453059,1554.811289,1787.805105,1749.532814,1581.942968,1737.753737,1672.892622,1713.060979,1679.165559,1773.997761
32,495.264000,704.235100,698.316000,423.029000,897.429000,773.844000,831.780100,526.241000,627.270000,431.976000,539.906000,452.710000,578.769000,538.868000,465.170000,544.554000,551.581000,615.657000,504.931000,634.171000,502.212000,652.149000,479.151000,670.106000,587.126000,692.032000,642.913900,585.368000,661.804000,604.722000,554.600000,717.009000,621.425000,643.863000,610.126000,542.919178,586.479140,607.139676,596.427059,528.039914,524.866926,522.934359,576.396209,578.068645,613.353953,567.881251,583.444745,538.024833,587.428767,559.838777,585.519221,543.806910,564.139028,564.068346,589.436074,540.232957,568.713778,570.409388,604.722262,575.473225,607.752143,596.605917,549.718538,551.216689,542.795018,512.459452,571.382936,540.291942,563.981354,543.882418,544.999763,626.570651,597.708948,568.954940,554.102057,529.157190,585.837090,601.637847,569.609229,565.697780,597.523759,534.502703,586.377944,575.215513,567.235538,558.161272,597.816089,550.442917,555.911657,573.146159,543.039507,578.667193,588.785618,587.956515,515.586526,525.303475,584.744721,585.420635,581.091857,612.780812,631.473582,536.694806,497.957747,538.980776,644.851677,559.138462,548.926509,569.355365,592.130910,594.000047,587.682401,537.189724,554.233929,594.861227,588.723123,546.114816,540.678810,555.987882,549.468455,524.391906,614.099061
41,495.264000,704.235100,698.316000,423.029000,897.429000,773.844000,831.780100,526.241000,627.270000,431.976000,539.906000,452.710000,578.769000,538.868000,465.170000,544.554000,551.581000,615.657000,504.931000,634.171000,502.212000,652.149000,479.151000,670.106000,587.126000,692.032000,642.913900,585.368000,661.804000,604.722000,554.600000,717.009000,621.425000,643.863000,610.126000,542.919178,586.479140,607.139676,596.427059,528.039914,524.866926,522.934359,576.396209,578.068645,613.353953,567.881251,583.444745,538.024833,587.428767,559.838777,585.519221,543.806910,564.139028,564.068346,589.436074,540.232957,568.713778,570.409388,604.722262,575.473225,607.752143,596.605917,549.718538,551.216689,542.795018,512.459452,571.382936,540.291942,563.981354,543.882418,544.999763,626.570651,597.708948,568.954940,554.102057,529.157190,585.837090,601.637847,569.609229,565.697780,597.523759,534.502703,586.377944,575.215513,567.235538,558.161272,597.816089,550.442917,555.911657,573.146159,543.039507,578.667193,588.785618,587.956515,515.586526,525.303475,584.744721,585.420635,581.091857,612.780812,631.473582,536.694806,497.957747,538.980776,644.851677,559.138462,548.926509,569.355365,592.130910,594.000047,587.682401,537.189724,554.233929,594.861227,588.723123,546.114816,540.678810,555.987882,549.468455,524.391906,614.099061
6,1635.191364,2434.789927,2088.109269,1665.778917,1935.915802,1484.658268,1757.885753,1765.564114,1394.490967,1526.616600,1620.093574,1574.633574,2380.464207,1462.383069,1548.545019,1741.866795,1490.317140,1733.531105,1624.472242,1487.918020,1467.559040,1735.697575,1510.900924,1771.649929,1419.138614,1686.511110,1624.918416,2008.234740,1960.550027,1978.156812,1455.566129,1615.707821,1869.667554,1570.471437,2119.805393,1856.779107,1837.416601,1902.047188,1848.817426,1810.750606,1860.910668,1626.131976,1785.397295,2058.932246,1706.465755,2011.184395,1999.804637,1643.899750,1909.494277,2039.768778,1911.290310,1825.245827,1858.930943,1854.307323,1759.689545,1812.755268,1632.634894,1609.614407,2153.040280,2041.512159,1882.004398,1852.088188,1980.725802,1787.472081,1712.702005,1662.035666,1824.085613,1765.884783,1731.232851,1730.495105,1957.123295,1945.126509,2040.924777,1766.105568,1838.459688,1886.716712,1888.813939,1852.193494,1770.472102,1645.761350,1913.502961,1710.337403,1891.012455,1675.915099,1743.848459,2074.161909,1882.988053,1937.223781,1613.596445,2183.665382,1882.422426,2034.247022,1750.119595,1825.770647,1610.902309,1632.847580,1872.877505,1659.658147,1742.076547,1833.627813,2153.050208,1601.440829,1859.407250,1512.142081,1920.493033,1572.034233,1755.015230,1711.534422,1752.723578,1630.507151,1495.106060,1977.321285,1612.878882,2076.229446,2032.804901,1866.462344,1873.398243,1788.381710,1744.716181,1919.059204,1763.308032
74,819.832634,1157.934076,994.764956,723.954872,1181.732398,878.173594,1009.000387,802.949605,835.303472,732.712230,792.706906,735.576896,1080.473057,745.414729,770.395097,798.355044,791.007967,889.551965,775.963761,793.110956,768.103889,911.820379,691.335380,976.852550,704.420086,959.666969,873.580526,986.521358,1121.583555,941.226445,782.622941,901.885324,934.841969,883.634977,922.140564,824.311158,815.144315,828.393319,812.013933,763.375997,764.083851,715.034541,824.440154,772.930909,807.818773,813.867784,787.994704,761.316824,806.001752,860.963517,804.787971,805.138682,779.894416,832.546362,797.652612,778.921350,787.231276,749.269596,884.112355,831.940712,851.055185,808.860128,826.296054,766.380659,797.242640,730.980818,827.625611,795.990338,846.561406,737.299544,771.435360,872.994526,847.579140,785.607779,764.076831,777.002982,794.464316,834.541223,766.963237,826.903792,829.536526,855.623259,849.781768,724.948433,802.557339,752.333585,819.398957,810.038606,765.064967,829.756366,769.018163,841.002794,841.472067,791.731929,716.524172,728.805034,826.220439,881.504597,788.304890,823.036471,862.535016,779.808143,708.892795,792.731485,887.523292,789.848895,748.329405,745.773251,807.609952,769.019045,805.444981,724.142286,736.530884,812.965495,795.255928,758.904281,797.913783,780.399488,773.231281,747.757063,854.802094
138,601.942568,868.407777,763.714658,486.866062,1060.602625,800.283391,853.490025,580.718346,720.673133,553.281126,592.894923,542.278569,764.760316,599.489903,555.214072,577.874594,617.383851,703.151547,578.693582,653.822300,614.494027,723.323516,498.133898,726.526807,524.379053,739.349414,677.545637,736.642305,853.398501,664.175258,575.434326,711.126066,697.874011,712.792412,634.299862,603.811045,631.375835,639.746854,632.973378,577.682879,576.094008,551.991045,632.465596,592.905352,635.572487,618.304517,596.402136,576.726110,611.305909,632.451399,617.214245,595.406931,584.560578,614.059253,622.363634,589.653819,603.906183,586.963679,684.726520,624.304369,639.548058,631.594796,612.584808,585.082540,613.821955,569.500699,619.741555,594.512190,639.388791,565.487202,581.486687,680.234643,638.292921,594.191191,594.932154,568.675140,609.746737,645.448992,595.857563,622.013018,631.152600,643.460320,635.625479,564.558536,616.757397,565.013710,619.113093,600.573120,602.831940,601.793611,569.351548,627.532130,643.516213,620.032624,544.762197,541.151943,631.790900,684.192471,606.078304,627.432774,658.185432,608.626250,533.559283,600.912310,684.399580,596.071022,580.466353,563.110291,620.975028,590.753072,644.968456,543.757183,560.731401,610.472231,602.998765,586.394623,579.947451,590.660660,568.574490,552.266352,653.578213
33,495.264000,704.235100,698.316000,423.029000,897.429000,773.844000,831.780100,526.241000,627.270000,431.976000,539.906000,452.710000,578.769000,538.868000,465.170000,544.554000,551.581000,615.657000,504.931000,634.171000,502.212000,652.149000,479.151000,670.106000,587.126000,692.032000,642.913900,585.368000,661.804000,604.722000,554.600000,717.009000,621.425000,643.863000,610.126000,542.919178,586.479140,607.139676,596.427059,528.039914,524.866926,522.934359,576.396209,578.068645,613.353953,567.881251,583.444745,538.024833,587.428767,559.838777,585.519221,543.806910,564.139028,564.068346,589.436074,540.232957,568.713778,570.409388,604.722262,575.473225,607.752143,596.605917,549.718538,551.216689,542.795018,512.459452,571.382936,540.291942,563.981354,543.882418,544.999763,626.570651,597.708948,568.954940,554.102057,529.157190,585.837090,601.637847,569.609229,565.697780,597.523759,534.502703,586.377944,575.215513,567.235538,558.161272,597.816089,550.442917,555.911657,573.146159,543.039507,578.667193,588.785618,587.956515,515.586526,525.303475,584.744721,585.420635,581.091857,612.780812,631.473582,536.694806,497.957747,538.980776,644.851677,559.138462,548.926509,569.355365,592.130910,594.000047,587.682401,537.189724,554.233929,594.861227,588.723123,546.114816,540.678810,555.987882,549.468455,524.391906,614.099061
125,495.264000,704.235100,698.316000,423.029000,897.429000,773.844000,831.780100,526.241000,627.270000,431.976000,539.906000,452.710000,578.769000,538.868000,465.170000,544.554000,551.581000,615.657000,504.931000,634.171000,502.212000,652.149000,479.151000,670.106000,587.126000,692.032000,642.913900,585.368000,661.804000,604.722000,554.600000,717.009000,621.425000,643.863000,610.126000,542.919178,586.479140,607.139676,596.427059,528.039914,524.866926,522.934359,576.396209,578.068645,613.353953,567.881251,583.444745,538.024833,587.428767,559.838777,585.519221,543.806910,564.139028,564.068346,589.436074,540.232957,568.713778,570.409388,604.722262,575.473225,607.752143,596.605917,549.718538,551.216689,542.795018,512.459452,571.382936,540.291942,563.981354,543.882418,544.999763,626.570651,597.708948,568.954940,554.102057,529.157190,585.837090,601.637847,569.609229,565.697780,597.523759,534.502703,586.377944,575.215513,567.235538,558.161272,597.816089,550.442917,555.911657,573.146159,543.039507,578.667193,588.785618,587.956515,515.586526,525.303475,584.744721,585.420635,581.091857,612.780812,631.473582,536.694806,497.957747,538.980776,644.851677,559.138462,548.926509,569.355365,592.130910,594.000047,587.682401,537.189724,554.233929,594.861227,588.723123,546.114816,540.678810,555.987882,549.468455,524.391906,614.099061
275,2662.687419,3971.602716,3364.122122,2819.333598,2891.290705,2286.163817,2813.498133,3007.709495,2155.571261,2449.983734,2738.151642,2564.584662,4167.450268,2462.946486,2552.180667,2851.311968,2412.364296,2777.343855,2745.965972,2437.584962,2343.156954,2718.993994,2485.120520,2687.299937,2450.359266,2457.036363,2590.548680,3244.766631,2871.620214,3083.503071,2209.488967,2490.921241,3074.730851,2417.008368,3658.618604,3205.510055,2972.986068,3103.869605,2927.150549,2762.792179,2940.510074,2670.957234,2988.791715,3048.999401,2904.315660,3097.373868,3014.333903,2790.704974,3015.324381,3170.015030,2985.442100,3071.228458,2987.964743,3010.029442,2901.423524,2780.008054,2848.232822,2690.180388,3102.596040,3050.864240,3062.054644,2893.977141,3060.342641,2933.312865,2820.638781,2661.171992,2946.222156,2954.158075,3008.129477,2737.916405,2898.166503,3132.019453,3172.352728,3008.920926,2817.901556,2896.724688,2890.640554,2987.857928,2899.159519,2876.814646,3094.940907,2920.960187,3085.515202,2599.363769,2859.723207,2927.664265,2950.213825,2924.441082,2655.725741,3128.706455,2829.726460,3024.312935,2838.481502,2840.370125,2561.039215,2661.929427,2828.829304,2982.337273,2773.547154,2840.545940,3015.004569,2518.797476,2653.769865,2736.525061,3209.443755,2845.755901,2566.071832,2915.823375,2863.816627,2805.263706,2624.409816,2721.740934,2774.690216,3027.465326,3008.422088,2680.041476,2892.468324,2877.185157,2666.085230,2735.940798,2963.969873
4,496.129648,705.530676,699.031689,423.798413,898.889357,774.694655,832.479997,526.987146,628.092322,432.677934,540.715054,453.547161,579.494903,540.105313,465.877435,545.116483,552.248476,616.382910,505.334129,634.911264,503.161061,653.205027,480.055620,670.548439,587.883551,692.617311,643.468614,586.162068,662.506910,605.321331,555.198646,717.601208,622.118021,644.699157,610.623257,543.643202,587.141878,607.718771,597.057286,528.651536,525.441668,523.309715,576.941863,578.616558,613.854521,568.392815,583.934329,538.650522,587.958974,560.730547,586.018914,544.272708,564.695078,564.482072,590.060564,540.661783,569.199050,570.881853,605.420383,575.970712,608.357265,597.295458,550.471061,551.728178,543.376120,513.004343,571.893312,540.666493,564.704162,544.422986,545.671058,627.370361,598.240701,569.437289,554.774253,529.893035,586.486094,602.270355,570.154346,566.245824,598.060883,535.340336,587.022048,575.559477,568.009681,558.740656,598.459028,550.866462,556.691803,573.775205,543.538400,579.405310,589.282745,588.543960,516.082853,525.796971,585.264685,586.305723,581.534264,613.461977,632.035235,537.431765,498.504781,539.702717,645.585585,559.766147,549.473531,570.199832,592.809884,594.431156,588.509100,537.588233,554.887988,595.337486,589.509395,546.702898,540.959541,556.757018,550.197660,524.926720,614.955123
89,720.793281,1020.496922,800.247864,616.259530,1138.162999,1181.542784,1065.912430,777.754728,869.806030,683.101036,848.158788,755.509927,742.904405,895.919911,717.861368,613.687177,693.420227,903.944003,648.840690,772.878093,791.774399,1015.366514,935.908715,843.334877,700.669034,716.748255,769.010484,762.517388,786.314355,681.780565,705.870850,847.509745,880.817717,878.492741,843.826923,811.931202,809.919437,807.957944,838.885930,753.051277,763.388857,739.453589,841.202427,875.788380,812.281621,777.715786,789.251402,765.718878,817.311054,844.232015,749.028395,779.264003,823.728543,812.136900,844.061076,800.073219,892.308570,853.429116,786.344964,761.977637,783.689488,802.625288,862.511986,835.428178,860.728538,810.006590,782.288092,798.932107,843.063424,758.678061,841.829643,906.569430,793.139580,790.350827,820.425438,763.318861,853.917277,875.195704,854.693417,810.588551,848.583969,770.120252,879.271909,911.665401,788.606243,885.964800,844.549322,761.334794,864.544206,841.860193,876.535070,907.450899,848.348301,967.451647,825.319172,815.923704,793.544882,834.069641,888.051342,831.569441,834.099762,857.607391,842.227086,855.564308,961.877002,860.705220,902.987747,957.749038,919.575852,887.941710,867.268796,886.663007,816.121986,828.302481,883.677854,877.383610,836.254781,960.919064,830.081703,897.208539,890.868314
